INSERT INTO `drop`
    (id, probability, isConditional, item) 
VALUES
(21137, 10, 0, 8349),
(21138, 5.1, 0, 8345),
(21139, 2.8, 0, 16833),
(21140, 53, 0, 8356),
(21142, 5.3, 0, 8358),
(21141, 53, 1, 17144),
(21143, 2, 0, 16833),
(21144, 53, 0, 8356),
(21145, 53, 1, 17144),
(21146, 5.3, 0, 8358),
(21148, 53, 0, 8356),
(21147, 2.2, 0, 16833),
(21149, 53, 1, 17144),
(21150, 5.3, 0, 8358),
(21151, 2.4, 0, 16833),
(21152, 53, 0, 8356),
(21153, 53, 1, 17144),
(21154, 5.3, 0, 8358),
(21155, 2.6, 0, 16833),
(21156, 53, 0, 8356),
(21157, 53, 1, 17144),
(21158, 5.3, 0, 8358),
(21159, 2.8, 0, 16833),
(21160, 61, 0, 8054),
(21161, 61, 1, 17140),
(21162, 30, 0, 7904),
(21163, 30, 0, 7903),
(21164, 6.1, 0, 8086),
(21165, 2, 0, 16826),
(21166, 61, 0, 8054),
(21167, 61, 1, 17140),
(21168, 30, 0, 7904),
(21169, 30, 0, 7903),
(21170, 6.1, 0, 8086),
(21171, 2.2, 0, 16826),
(21172, 61, 0, 8054),
(21173, 61, 1, 17140),
(21174, 30, 0, 7904),
(21175, 30, 0, 7903),
(21176, 6.1, 0, 8086),
(21177, 2.4, 0, 16826),
(21178, 61, 0, 8054),
(21179, 61, 1, 17140),
(21180, 30, 0, 7904),
(21181, 30, 0, 7903),
(21182, 6.1, 0, 8086),
(21183, 2.6, 0, 16826),
(21184, 61, 0, 8054),
(21185, 61, 1, 17140),
(21186, 30, 0, 7904),
(21187, 30, 0, 7903),
(21188, 6.1, 0, 8086),
(21189, 2.8, 0, 16826),
(21190, 52, 0, 8362),
(21191, 52, 1, 17144),
(21193, 2, 0, 16833),
(21192, 5.2, 0, 8363),
(21194, 52, 0, 8362),
(21195, 52, 1, 17144),
(21196, 5.2, 0, 8363),
(21198, 52, 0, 8362),
(21199, 52, 1, 17144),
(21197, 2.2, 0, 16833),
(21200, 5.2, 0, 8363),
(21201, 2.4, 0, 16833),
(21202, 52, 0, 8362),
(21203, 52, 1, 17144),
(21204, 5.2, 0, 8363),
(21205, 2.6, 0, 16833),
(21206, 52, 0, 8362),
(21207, 52, 1, 17144),
(21209, 2.8, 0, 16833),
(21208, 5.2, 0, 8363),
(21210, 100, 0, 2598),
(21212, 71, 1, 17134),
(21211, 100, 1, 10787),
(21213, 35, 0, 2586),
(21214, 14, 0, 2591),
(21215, 10, 1, 10970),
(21216, 2, 0, 16833),
(21217, 100, 0, 2598),
(21218, 100, 1, 10787),
(21219, 71, 1, 17134),
(21220, 35, 0, 2586),
(21221, 14, 0, 2591),
(21222, 10, 1, 10970),
(21223, 2.2, 0, 16833),
(21224, 100, 0, 2598),
(21225, 100, 1, 10787),
(21226, 71, 1, 17134),
(21227, 35, 0, 2586),
(21228, 14, 0, 2591),
(21229, 10, 1, 10970),
(21230, 2.4, 0, 16833),
(21232, 100, 1, 10787),
(21233, 71, 1, 17134),
(21231, 100, 0, 2598),
(21234, 35, 0, 2586),
(21236, 10, 1, 10970),
(21235, 14, 0, 2591),
(21237, 2.6, 0, 16833),
(21238, 100, 0, 2598),
(21239, 100, 1, 10787),
(21240, 71, 1, 17134),
(21241, 35, 0, 2586),
(21242, 14, 0, 2591),
(21243, 10, 1, 10970),
(21244, 2.8, 0, 16833),
(21245, 80, 1, 17130),
(21246, 80, 0, 13491),
(21247, 8, 0, 2277),
(21248, 2, 0, 16820),
(21249, 80, 1, 17130),
(21250, 80, 0, 13491),
(21251, 8, 0, 2277),
(21252, 2.2, 0, 16820),
(21253, 80, 1, 17130),
(21255, 8, 0, 2277),
(21254, 80, 0, 13491),
(21256, 2.4, 0, 16820),
(21257, 80, 1, 17130),
(21258, 80, 0, 13491),
(21259, 8, 0, 2277),
(21260, 2.6, 0, 16820),
(21261, 80, 1, 17130),
(21262, 80, 0, 13491),
(21263, 8, 0, 2277),
(21264, 2.8, 0, 16820),
(21265, 80, 0, 14284),
(21266, 80, 1, 17130),
(21267, 8, 0, 6478),
(21268, 2, 0, 16820),
(21269, 80, 0, 14284),
(21271, 8, 0, 6478),
(21270, 80, 1, 17130),
(21272, 2.2, 0, 16820),
(21273, 80, 0, 14284),
(21274, 80, 1, 17130),
(21275, 8, 0, 6478),
(21276, 2.4, 0, 16820),
(21277, 80, 0, 14284),
(21278, 80, 1, 17130),
(21279, 8, 0, 6478),
(21280, 2.6, 0, 16820),
(21281, 80, 0, 14284),
(21282, 80, 1, 17130),
(21283, 8, 0, 6478),
(21284, 2.8, 0, 16820),
(21285, 80, 1, 17130),
(21286, 80, 0, 14944),
(21288, 2, 0, 16820),
(21289, 80, 1, 17130),
(21287, 8, 0, 6480),
(21290, 80, 0, 14944),
(21291, 8, 0, 6480),
(21292, 2.2, 0, 16820),
(21293, 80, 1, 17130),
(21294, 80, 0, 14944),
(21295, 8, 0, 6480),
(21296, 2.4, 0, 16820),
(21297, 80, 1, 17130),
(21298, 80, 0, 14944),
(21299, 8, 0, 6480),
(21300, 2.6, 0, 16820),
(21301, 80, 1, 17130),
(21302, 80, 0, 14944),
(21303, 8, 0, 6480),
(21304, 2.8, 0, 16820),
(21305, 80, 0, 7222),
(21306, 80, 0, 7224),
(21307, 80, 0, 7225),
(21308, 80, 0, 7025),
(21309, 80, 0, 7223),
(21311, 40, 1, 17150),
(21310, 40, 0, 7405),
(21312, 4, 0, 7379),
(21314, 1.3, 1, 20796),
(21313, 2, 0, 16820),
(21315, 80, 0, 7222),
(21316, 80, 0, 7224),
(21317, 80, 0, 7225),
(21318, 80, 0, 7025),
(21320, 40, 0, 7405),
(21319, 80, 0, 7223),
(21321, 40, 1, 17150),
(21322, 4, 0, 7379),
(21323, 2.2, 0, 16820),
(21324, 1.3, 1, 20796),
(21325, 80, 0, 7222),
(21326, 80, 0, 7224),
(21327, 80, 0, 7225),
(21328, 80, 0, 7025),
(21329, 80, 0, 7223),
(21330, 40, 0, 7405),
(21331, 40, 1, 17150),
(21332, 4, 0, 7379),
(21333, 2.4, 0, 16820),
(21334, 1.3, 1, 20796),
(21335, 80, 0, 7222),
(21336, 80, 0, 7224),
(21337, 80, 0, 7225),
(21338, 80, 0, 7025),
(21339, 80, 0, 7223),
(21340, 40, 0, 7405),
(21341, 40, 1, 17150),
(21342, 4, 0, 7379),
(21343, 2.6, 0, 16820),
(21344, 1.3, 1, 20796),
(21345, 80, 0, 7222),
(21346, 80, 0, 7224),
(21348, 80, 0, 7025),
(21347, 80, 0, 7225),
(21350, 40, 0, 7405),
(21349, 80, 0, 7223),
(21351, 40, 1, 17150),
(21352, 4, 0, 7379),
(21353, 2.8, 0, 16820),
(21354, 1.3, 1, 20796),
(21355, 80, 0, 7225),
(21356, 80, 0, 7024),
(21357, 80, 0, 7224),
(21358, 80, 0, 7223),
(21359, 80, 0, 7222),
(21360, 40, 0, 7406),
(21361, 40, 1, 17150),
(21362, 4, 0, 7393),
(21363, 2, 0, 16820),
(21365, 80, 0, 7225),
(21364, 1.3, 1, 20796),
(21366, 80, 0, 7024),
(21367, 80, 0, 7224),
(21368, 80, 0, 7223),
(21369, 80, 0, 7222),
(21370, 40, 0, 7406),
(21371, 40, 1, 17150),
(21372, 4, 0, 7393),
(21373, 2.2, 0, 16820),
(21374, 1.3, 1, 20796),
(21375, 80, 0, 7225),
(21376, 80, 0, 7024),
(21377, 80, 0, 7224),
(21378, 80, 0, 7223),
(21379, 80, 0, 7222),
(21380, 40, 0, 7406),
(21381, 40, 1, 17150),
(21382, 4, 0, 7393),
(21383, 2.4, 0, 16820),
(21384, 1.3, 1, 20796),
(21385, 80, 0, 7225),
(21387, 80, 0, 7224),
(21386, 80, 0, 7024),
(21388, 80, 0, 7223),
(21389, 80, 0, 7222),
(21390, 40, 0, 7406),
(21391, 40, 1, 17150),
(21392, 4, 0, 7393),
(21393, 2.6, 0, 16820),
(21394, 1.3, 1, 20796),
(21395, 80, 0, 7225),
(21396, 80, 0, 7024),
(21397, 80, 0, 7224),
(21398, 80, 0, 7223),
(21399, 80, 0, 7222),
(21400, 40, 0, 7406),
(21401, 40, 1, 17150),
(21402, 4, 0, 7393),
(21403, 2.8, 0, 16820),
(21404, 1.3, 1, 20796),
(21405, 80, 0, 7224),
(21406, 80, 0, 7225),
(21407, 80, 0, 7223),
(21408, 80, 0, 7023),
(21409, 80, 0, 7222),
(21410, 40, 1, 17150),
(21411, 40, 0, 7407),
(21412, 4, 0, 7384),
(21413, 2, 0, 16820),
(21414, 1.3, 1, 20796),
(21415, 80, 0, 7224),
(21416, 80, 0, 7225),
(21417, 80, 0, 7223),
(21418, 80, 0, 7023),
(21419, 80, 0, 7222),
(21420, 40, 1, 17150),
(21421, 40, 0, 7407),
(21422, 4, 0, 7384),
(21423, 2.2, 0, 16820),
(21424, 1.3, 1, 20796),
(21425, 80, 0, 7224),
(21426, 80, 0, 7225),
(21427, 80, 0, 7223),
(21428, 80, 0, 7023),
(21429, 80, 0, 7222),
(21430, 40, 1, 17150),
(21432, 4, 0, 7384),
(21431, 40, 0, 7407),
(21433, 2.4, 0, 16820),
(21434, 1.3, 1, 20796),
(21435, 80, 0, 7224),
(21436, 80, 0, 7225),
(21437, 80, 0, 7223),
(21438, 80, 0, 7023),
(21439, 80, 0, 7222),
(21440, 40, 1, 17150),
(21442, 4, 0, 7384),
(21443, 2.6, 0, 16820),
(21441, 40, 0, 7407),
(21444, 1.3, 1, 20796),
(21445, 80, 0, 7224),
(21446, 80, 0, 7225),
(21447, 80, 0, 7223),
(21448, 80, 0, 7023),
(21449, 80, 0, 7222),
(21450, 40, 1, 17150),
(21451, 40, 0, 7407),
(21453, 2.8, 0, 16820),
(21452, 4, 0, 7384),
(21454, 1.3, 1, 20796),
(21455, 68, 1, 17150),
(21456, 2, 0, 16820),
(21457, 68, 1, 17150),
(21458, 2.2, 0, 16820),
(21459, 68, 1, 17150),
(21460, 2.4, 0, 16820),
(21461, 68, 1, 17150),
(21462, 2.6, 0, 16820),
(21463, 68, 1, 17150),
(21464, 2.8, 0, 16820),
(21465, 68, 1, 17150),
(21466, 2, 0, 16820),
(21467, 68, 1, 17150),
(21468, 2.2, 0, 16820),
(21469, 68, 1, 17150),
(21470, 2.4, 0, 16820),
(21472, 2.6, 0, 16820),
(21471, 68, 1, 17150),
(21473, 68, 1, 17150),
(21474, 2.8, 0, 16820),
(21475, 68, 1, 17150),
(21476, 2, 0, 16820),
(21477, 68, 1, 17150),
(21478, 2.2, 0, 16820),
(21480, 2.4, 0, 16820),
(21479, 68, 1, 17150),
(21482, 2.6, 0, 16820),
(21481, 68, 1, 17150),
(21483, 68, 1, 17150),
(21484, 2.8, 0, 16820),
(21485, 68, 1, 17150),
(21486, 2, 0, 16820),
(21487, 68, 1, 17150),
(21488, 2.2, 0, 16820),
(21489, 68, 1, 17150),
(21490, 2.4, 0, 16820),
(21491, 68, 1, 17150),
(21492, 2.6, 0, 16820),
(21493, 68, 1, 17150),
(21494, 2.8, 0, 16820),
(21495, 68, 1, 17150),
(21496, 2, 0, 16820),
(21497, 68, 1, 17150),
(21498, 2.2, 0, 16820),
(21499, 68, 1, 17150),
(21500, 2.4, 0, 16820),
(21501, 68, 1, 17150),
(21502, 2.6, 0, 16820),
(21503, 68, 1, 17150),
(21504, 2.8, 0, 16820),
(21505, 80, 0, 7025),
(21507, 80, 0, 7224),
(21506, 80, 0, 7225),
(21508, 80, 0, 7223),
(21509, 80, 0, 7222),
(21510, 40, 1, 17150),
(21511, 20, 0, 7385),
(21512, 20, 0, 7410),
(21513, 2, 0, 16820),
(21514, 1.3, 1, 20796),
(21515, 80, 0, 7025),
(21516, 80, 0, 7225),
(21517, 80, 0, 7224),
(21518, 80, 0, 7223),
(21519, 80, 0, 7222),
(21521, 20, 0, 7385),
(21520, 40, 1, 17150),
(21522, 20, 0, 7410),
(21524, 1.3, 1, 20796),
(21523, 2.2, 0, 16820),
(21525, 80, 0, 7025),
(21526, 80, 0, 7225),
(21528, 80, 0, 7223),
(21527, 80, 0, 7224),
(21530, 40, 1, 17150),
(21529, 80, 0, 7222),
(21531, 20, 0, 7385),
(21532, 20, 0, 7410),
(21533, 2.4, 0, 16820),
(21534, 1.3, 1, 20796),
(21535, 80, 0, 7025),
(21537, 80, 0, 7224),
(21536, 80, 0, 7225),
(21538, 80, 0, 7223),
(21539, 80, 0, 7222),
(21540, 40, 1, 17150),
(21541, 20, 0, 7385),
(21542, 20, 0, 7410),
(21543, 2.6, 0, 16820),
(21544, 1.3, 1, 20796),
(21545, 80, 0, 7025),
(21546, 80, 0, 7225),
(21547, 80, 0, 7224),
(21548, 80, 0, 7223),
(21549, 80, 0, 7222),
(21550, 40, 1, 17150),
(21551, 20, 0, 7385),
(21552, 20, 0, 7410),
(21553, 2.8, 0, 16820),
(21554, 1.3, 1, 20796),
(21555, 55, 1, 17144),
(21557, 27, 0, 7903),
(21556, 55, 0, 8057),
(21559, 2, 0, 16826),
(21558, 27, 0, 7904),
(21560, 55, 1, 17144),
(21561, 55, 0, 8057),
(21562, 27, 0, 7903),
(21563, 27, 0, 7904),
(21564, 2.2, 0, 16826),
(21565, 55, 1, 17144),
(21567, 27, 0, 7903),
(21566, 55, 0, 8057),
(21568, 27, 0, 7904),
(21569, 2.4, 0, 16826),
(21570, 55, 1, 17144),
(21571, 55, 0, 8057),
(21572, 27, 0, 7903),
(21573, 27, 0, 7904),
(21574, 2.6, 0, 16826),
(21575, 55, 1, 17144),
(21576, 55, 0, 8057),
(21577, 27, 0, 7903),
(21578, 27, 0, 7904),
(21579, 2.8, 0, 16826),
(21580, 80, 0, 7225),
(21581, 80, 0, 7224),
(21582, 80, 0, 7222),
(21583, 80, 0, 7025),
(21584, 80, 0, 7223),
(21585, 40, 0, 7411),
(21586, 40, 1, 17150),
(21587, 4, 0, 7383),
(21588, 2, 0, 16820),
(21589, 1.3, 1, 20796),
(21590, 80, 0, 7225),
(21591, 80, 0, 7224),
(21592, 80, 0, 7222),
(21593, 80, 0, 7025),
(21594, 80, 0, 7223),
(21595, 40, 0, 7411),
(21596, 40, 1, 17150),
(21597, 4, 0, 7383),
(21598, 2.2, 0, 16820),
(21599, 1.3, 1, 20796),
(21600, 80, 0, 7225),
(21601, 80, 0, 7224),
(21602, 80, 0, 7222),
(21603, 80, 0, 7025),
(21604, 80, 0, 7223),
(21605, 40, 0, 7411),
(21606, 40, 1, 17150),
(21607, 4, 0, 7383),
(21608, 2.4, 0, 16820),
(21609, 1.3, 1, 20796),
(21610, 80, 0, 7225),
(21611, 80, 0, 7224),
(21612, 80, 0, 7222),
(21613, 80, 0, 7025),
(21614, 80, 0, 7223),
(21615, 40, 0, 7411),
(21616, 40, 1, 17150),
(21617, 4, 0, 7383),
(21618, 2.6, 0, 16820),
(21619, 1.3, 1, 20796),
(21620, 80, 0, 7225),
(21622, 80, 0, 7222),
(21621, 80, 0, 7224),
(21623, 80, 0, 7025),
(21624, 80, 0, 7223),
(21625, 40, 0, 7411),
(21626, 40, 1, 17150),
(21628, 2.8, 0, 16820),
(21627, 4, 0, 7383),
(21629, 1.3, 1, 20796),
(21630, 100, 1, 16879),
(21631, 60, 0, 2254),
(21632, 60, 1, 17140),
(21633, 60, 1, 17283),
(21634, 6, 0, 1018),
(21635, 2, 0, 16835),
(21636, 100, 1, 16879),
(21638, 60, 1, 17140),
(21637, 60, 0, 2254),
(21639, 60, 1, 17283),
(21640, 6, 0, 1018),
(21641, 2.2, 0, 16835),
(21642, 100, 1, 16879),
(21643, 60, 0, 2254),
(21644, 60, 1, 17140),
(21645, 60, 1, 17283),
(21646, 6, 0, 1018),
(21647, 2.4, 0, 16835),
(21648, 100, 1, 16879),
(21649, 60, 0, 2254),
(21650, 60, 1, 17140),
(21651, 60, 1, 17283),
(21652, 6, 0, 1018),
(21653, 2.6, 0, 16835),
(21654, 100, 1, 16879),
(21655, 60, 0, 2254),
(21656, 60, 1, 17140),
(21657, 60, 1, 17283),
(21658, 6, 0, 1018),
(21659, 2.8, 0, 16835),
(21660, 100, 1, 19704),
(21661, 84, 0, 486),
(21662, 84, 1, 17128),
(21663, 8.4, 0, 2466),
(21664, 2, 0, 16833),
(21665, 100, 1, 19704),
(21666, 84, 0, 486),
(21667, 84, 1, 17128),
(21668, 8.4, 0, 2466),
(21669, 2.2, 0, 16833),
(21670, 100, 1, 19704),
(21671, 84, 0, 486),
(21672, 84, 1, 17128),
(21673, 8.4, 0, 2466),
(21674, 2.4, 0, 16833),
(21675, 100, 1, 19704),
(21676, 84, 0, 486),
(21677, 84, 1, 17128),
(21678, 8.4, 0, 2466),
(21679, 2.6, 0, 16833),
(21680, 100, 1, 19704),
(21681, 84, 0, 486),
(21682, 84, 1, 17128),
(21683, 8.4, 0, 2466),
(21684, 2.8, 0, 16833),
(21685, 100, 1, 13294),
(21686, 100, 1, 2430),
(21687, 75, 0, 757),
(21688, 75, 1, 17132),
(21689, 75, 0, 311),
(21691, 2, 0, 16827),
(21690, 7.5, 0, 995),
(21692, 100, 1, 13294),
(21693, 100, 1, 2430),
(21694, 75, 0, 757),
(21695, 75, 1, 17132),
(21696, 75, 0, 311),
(21697, 7.5, 0, 995),
(21698, 2.2, 0, 16827),
(21699, 100, 1, 13294),
(21700, 100, 1, 2430),
(21701, 75, 0, 757),
(21702, 75, 1, 17132),
(21703, 75, 0, 311),
(21704, 7.5, 0, 995),
(21705, 2.4, 0, 16827),
(21706, 100, 1, 13294),
(21707, 100, 1, 2430),
(21708, 75, 0, 757),
(21709, 75, 1, 17132),
(21711, 7.5, 0, 995),
(21710, 75, 0, 311),
(21712, 2.6, 0, 16827),
(21714, 100, 1, 2430),
(21713, 100, 1, 13294),
(21715, 75, 0, 757),
(21716, 75, 1, 17132),
(21717, 75, 0, 311),
(21718, 7.5, 0, 995),
(21719, 2.8, 0, 16827),
(21720, 81, 1, 17136),
(21721, 81, 0, 13729),
(21722, 4, 0, 965),
(21723, 2, 0, 16828),
(21724, 81, 1, 17136),
(21725, 81, 0, 13729),
(21726, 4, 0, 965),
(21727, 2.2, 0, 16828),
(21728, 81, 1, 17136),
(21729, 81, 0, 13729),
(21730, 4, 0, 965),
(21731, 2.4, 0, 16828),
(21732, 81, 1, 17136),
(21733, 81, 0, 13729),
(21734, 4, 0, 965),
(21735, 2.6, 0, 16828),
(21736, 81, 1, 17136),
(21737, 81, 0, 13729),
(21738, 4, 0, 965),
(21739, 2.8, 0, 16828),
(21740, 90, 1, 17124),
(21741, 78, 0, 392),
(21742, 9, 0, 2264),
(21743, 2, 0, 16822),
(21744, 90, 1, 17124),
(21746, 9, 0, 2264),
(21745, 78, 0, 392),
(21747, 2.2, 0, 16822),
(21748, 90, 1, 17124),
(21749, 78, 0, 392),
(21750, 9, 0, 2264),
(21751, 2.4, 0, 16822),
(21752, 90, 1, 17124),
(21753, 78, 0, 392),
(21754, 9, 0, 2264),
(21755, 2.6, 0, 16822),
(21756, 90, 1, 17124),
(21757, 78, 0, 392),
(21758, 9, 0, 2264),
(21759, 2.8, 0, 16822),
(21761, 60, 0, 2253),
(21760, 60, 1, 17283),
(21762, 60, 0, 2632),
(21763, 60, 1, 17140),
(21764, 50, 1, 9528),
(21766, 2, 0, 16835),
(21765, 6, 0, 1018),
(21767, 60, 1, 17283),
(21768, 60, 0, 2253),
(21770, 60, 1, 17140),
(21769, 60, 0, 2632),
(21771, 50, 1, 9528),
(21772, 6, 0, 1018),
(21773, 2.2, 0, 16835),
(21774, 60, 1, 17283),
(21775, 60, 0, 2253),
(21776, 60, 0, 2632),
(21777, 60, 1, 17140),
(21778, 50, 1, 9528),
(21779, 6, 0, 1018),
(21780, 2.4, 0, 16835),
(21781, 60, 1, 17283),
(21782, 60, 0, 2253),
(21783, 60, 0, 2632),
(21784, 60, 1, 17140),
(21785, 50, 1, 9528),
(21786, 6, 0, 1018),
(21787, 2.6, 0, 16835),
(21788, 60, 1, 17283),
(21789, 60, 0, 2253),
(21790, 60, 0, 2632),
(21791, 60, 1, 17140),
(21792, 50, 1, 9528),
(21793, 6, 0, 1018),
(21794, 2.8, 0, 16835),
(21795, 55, 1, 17144),
(21796, 55, 0, 13697),
(21797, 27, 0, 7904),
(21798, 27, 0, 8001),
(21799, 27, 0, 7903),
(21800, 2, 0, 16826),
(21801, 55, 1, 17144),
(21802, 55, 0, 13697),
(21804, 27, 0, 8001),
(21803, 27, 0, 7904),
(21805, 27, 0, 7903),
(21806, 2.2, 0, 16826),
(21807, 55, 1, 17144),
(21808, 55, 0, 13697),
(21809, 27, 0, 7904),
(21811, 27, 0, 7903),
(21810, 27, 0, 8001),
(21812, 2.4, 0, 16826),
(21813, 55, 1, 17144),
(21814, 55, 0, 13697),
(21817, 27, 0, 7903),
(21815, 27, 0, 7904),
(21816, 27, 0, 8001),
(21818, 2.6, 0, 16826),
(21819, 55, 1, 17144),
(21820, 55, 0, 13697),
(21821, 27, 0, 7904),
(21822, 27, 0, 8001),
(21823, 27, 0, 7903),
(21824, 2.8, 0, 16826),
(21825, 100, 0, 419),
(21826, 100, 0, 418),
(21827, 76, 1, 17132),
(21828, 10.4, 1, 14454),
(21829, 10.4, 1, 14453),
(21830, 10.4, 1, 14455),
(21831, 5.2, 1, 14453),
(21832, 5.2, 1, 14454),
(21833, 5.2, 1, 14455),
(21834, 2, 1, 961),
(21835, 2, 0, 16829),
(21836, 100, 0, 419),
(21837, 100, 0, 418),
(21838, 76, 1, 17132),
(21839, 10.8, 1, 14454),
(21840, 10.8, 1, 14453),
(21841, 10.8, 1, 14455),
(21842, 5.4, 1, 14453),
(21843, 5.4, 1, 14454),
(21844, 5.4, 1, 14455),
(21845, 2.2, 1, 961),
(21846, 2.2, 0, 16829),
(21847, 100, 0, 419),
(21848, 100, 0, 418),
(21849, 76, 1, 17132),
(21850, 11.2, 1, 14454),
(21851, 11.2, 1, 14453),
(21852, 11.2, 1, 14455),
(21853, 5.6, 1, 14453),
(21854, 5.6, 1, 14454),
(21855, 5.6, 1, 14455),
(21856, 2.4, 1, 961),
(21857, 2.4, 0, 16829),
(21858, 100, 0, 419),
(21859, 100, 0, 418),
(21860, 76, 1, 17132),
(21861, 11.6, 1, 14454),
(21862, 11.6, 1, 14453),
(21863, 11.6, 1, 14455),
(21864, 5.8, 1, 14453),
(21865, 5.8, 1, 14454),
(21866, 5.8, 1, 14455),
(21867, 2.6, 1, 961),
(21868, 2.6, 0, 16829),
(21870, 100, 0, 418),
(21869, 100, 0, 419),
(21871, 76, 1, 17132),
(21872, 12, 1, 14454),
(21873, 12, 1, 14453),
(21874, 12, 1, 14455),
(21875, 6, 1, 14453),
(21877, 6, 1, 14455),
(21876, 6, 1, 14454),
(21878, 2.8, 1, 961),
(21879, 2.8, 0, 16829),
(21880, 76, 1, 17132),
(21881, 76, 0, 2628),
(21882, 40, 1, 1016),
(21883, 20, 1, 1004),
(21884, 7.6, 0, 14282),
(21885, 2, 0, 16825),
(21886, 2, 1, 10831),
(21887, 76, 1, 17132),
(21888, 76, 0, 2628),
(21889, 40, 1, 1016),
(21890, 20, 1, 1004),
(21891, 7.6, 0, 14282),
(21893, 2.2, 1, 10831),
(21892, 2.2, 0, 16825),
(21894, 76, 1, 17132),
(21895, 76, 0, 2628),
(21896, 40, 1, 1016),
(21897, 20, 1, 1004),
(21898, 7.6, 0, 14282),
(21899, 2.4, 0, 16825),
(21900, 2.4, 1, 10831),
(21901, 76, 1, 17132),
(21902, 76, 0, 2628),
(21903, 40, 1, 1016),
(21904, 20, 1, 1004),
(21905, 7.6, 0, 14282),
(21906, 2.6, 0, 16825),
(21907, 2.6, 1, 10831),
(21908, 76, 1, 17132),
(21909, 76, 0, 2628),
(21910, 40, 1, 1016),
(21911, 20, 1, 1004),
(21912, 7.6, 0, 14282),
(21913, 2.8, 0, 16825),
(21914, 2.8, 1, 10831),
(21915, 100, 1, 15115),
(21917, 72, 0, 2528),
(21916, 72, 1, 17134),
(21919, 2, 0, 16823),
(21918, 7.2, 0, 2552),
(21921, 72, 1, 17134),
(21920, 100, 1, 15115),
(21922, 72, 0, 2528),
(21923, 7.2, 0, 2552),
(21924, 2.2, 0, 16823),
(21925, 100, 1, 15115),
(21926, 72, 1, 17134),
(21927, 72, 0, 2528),
(21928, 7.2, 0, 2552),
(21930, 100, 1, 15115),
(21929, 2.4, 0, 16823),
(21931, 72, 1, 17134),
(21933, 7.2, 0, 2552),
(21934, 2.6, 0, 16823),
(21932, 72, 0, 2528),
(21935, 100, 1, 15115),
(21936, 72, 1, 17134),
(21937, 72, 0, 2528),
(21938, 7.2, 0, 2552),
(21939, 2.8, 0, 16823),
(21940, 76, 0, 2627),
(21942, 40, 1, 1015),
(21941, 76, 1, 17132),
(21943, 20, 1, 1004),
(21944, 7.6, 0, 14282),
(21945, 2, 1, 10831),
(21946, 2, 0, 16825),
(21947, 76, 0, 2627),
(21948, 76, 1, 17132),
(21950, 20, 1, 1004),
(21949, 40, 1, 1015),
(21951, 7.6, 0, 14282),
(21952, 2.2, 1, 10831),
(21954, 76, 0, 2627),
(21953, 2.2, 0, 16825),
(21955, 76, 1, 17132),
(21956, 40, 1, 1015),
(21957, 20, 1, 1004),
(21958, 7.6, 0, 14282),
(21960, 2.4, 0, 16825),
(21959, 2.4, 1, 10831),
(21961, 76, 0, 2627),
(21962, 76, 1, 17132),
(21964, 20, 1, 1004),
(21963, 40, 1, 1015),
(21965, 7.6, 0, 14282),
(21966, 2.6, 1, 10831),
(21967, 2.6, 0, 16825),
(21968, 76, 0, 2627),
(21969, 76, 1, 17132),
(21970, 40, 1, 1015),
(21971, 20, 1, 1004),
(21972, 7.6, 0, 14282),
(21973, 2.8, 1, 10831),
(21974, 2.8, 0, 16825),
(21975, 76, 1, 17132),
(21976, 76, 0, 2625),
(21977, 40, 1, 1014),
(21978, 20, 1, 1004),
(21979, 7.6, 0, 14282),
(21980, 2, 0, 16825),
(21981, 2, 1, 10831),
(21982, 76, 1, 17132),
(21983, 76, 0, 2625),
(21984, 40, 1, 1014),
(21985, 20, 1, 1004),
(21986, 7.6, 0, 14282),
(21987, 2.2, 0, 16825),
(21988, 2.2, 1, 10831),
(21989, 76, 1, 17132),
(21990, 76, 0, 2625),
(21991, 40, 1, 1014),
(21992, 20, 1, 1004),
(21993, 7.6, 0, 14282),
(21994, 2.4, 0, 16825),
(21995, 2.4, 1, 10831),
(21996, 76, 1, 17132),
(21997, 76, 0, 2625),
(21998, 40, 1, 1014),
(21999, 20, 1, 1004),
(22000, 7.6, 0, 14282),
(22001, 2.6, 0, 16825),
(22002, 2.6, 1, 10831),
(22003, 76, 1, 17132),
(22004, 76, 0, 2625),
(22005, 40, 1, 1014),
(22006, 20, 1, 1004),
(22007, 7.6, 0, 14282),
(22008, 2.8, 0, 16825),
(22009, 2.8, 1, 10831),
(22010, 76, 1, 17132),
(22011, 76, 0, 2626),
(22012, 40, 1, 1017),
(22014, 7.6, 0, 14282),
(22013, 20, 1, 1004),
(22015, 2, 1, 10831),
(22016, 2, 0, 16825),
(22017, 76, 1, 17132),
(22018, 76, 0, 2626),
(22020, 20, 1, 1004),
(22019, 40, 1, 1017),
(22021, 7.6, 0, 14282),
(22022, 2.2, 1, 10831),
(22023, 2.2, 0, 16825),
(22024, 76, 1, 17132),
(22025, 76, 0, 2626),
(22026, 40, 1, 1017),
(22027, 20, 1, 1004),
(22028, 7.6, 0, 14282),
(22029, 2.4, 1, 10831),
(22030, 2.4, 0, 16825),
(22031, 76, 1, 17132),
(22032, 76, 0, 2626),
(22034, 20, 1, 1004),
(22035, 7.6, 0, 14282),
(22036, 2.6, 1, 10831),
(22033, 40, 1, 1017),
(22037, 2.6, 0, 16825),
